hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,Discount,Cost
"City Hotel",1,316,2019,May,22,26,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",30,NULL,0,Transient-Party,110,0,0,Canceled,23/05/2019,0.1,12.99
"City Hotel",1,159,2019,May,22,26,0,3,2,0,0,BB,AUT,"Online TA",TA/TO,0,0,0,F,F,8,"No Deposit",9,NULL,0,Transient-Party,198.9,0,0,Canceled,20/05/2019,0.3,12.99
"City Hotel",1,316,2019,May,22,26,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,2,"No Deposit",30,NULL,0,Transient-Party,110,0,0,Canceled,23/05/2019,0.1,12.99
"City Hotel",1,159,2019,May,22,26,0,3,1,0,0,BB,AUT,"Online TA",TA/TO,0,0,0,F,F,14,"No Deposit",9,NULL,0,Transient-Party,187.85,0,0,Canceled,16/05/2019,0.3,12.99
"City Hotel",1,134,2019,May,22,26,0,3,2,2,0,BB,CHE,"Online TA",TA/TO,0,0,0,F,F,0,"No Deposit",9,NULL,0,Transient,198.9,0,0,Canceled,25/02/2019,0.3,12.99
"City Hotel",1,37,2019,May,22,27,0,1,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",8,NULL,0,Transient,140.4,0,0,Canceled,22/04/2019,0.3,12.99
"City Hotel",1,51,2019,May,22,27,0,1,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,D,D,4,"No Deposit",9,NULL,0,Transient,158,0,0,Canceled,10/05/2019,0.3,12.99
"City Hotel",1,37,2019,May,22,27,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",7,NULL,0,Transient,140.4,0,0,Canceled,22/04/2019,0.3,12.99
"City Hotel",1,64,2019,May,22,27,0,2,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,140.4,0,0,Canceled,31/03/2019,0.3,12.99
"City Hotel",1,3,2019,May,22,27,0,2,1,0,0,BB,POL,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,176,0,0,Canceled,24/05/2019,0.3,12.99
"City Hotel",1,0,2019,May,22,27,0,2,2,0,0,BB,AUT,"Online TA",TA/TO,0,0,0,D,E,0,"No Deposit",NULL,NULL,0,Transient,182.33,0,1,Canceled,27/05/2019,0.3,12.99
"City Hotel",1,60,2019,May,22,27,1,2,1,0,0,BB,DEU,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,140.4,0,0,Canceled,29/04/2019,0.3,12.99
"City Hotel",1,56,2019,May,22,27,1,2,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,140.4,0,0,Canceled,02/04/2019,0.3,12.99
"City Hotel",1,119,2019,May,22,27,1,2,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,140.4,0,0,Canceled,26/03/2019,0.3,12.99
"City Hotel",1,53,2019,May,22,27,1,2,3,0,0,BB,HRV,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,159.3,0,0,Canceled,17/04/2019,0.3,12.99
"City Hotel",1,35,2019,May,22,27,1,2,3,0,0,BB,POL,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,153.3,0,0,Canceled,19/05/2019,0.3,12.99
"City Hotel",1,144,2019,May,22,27,2,2,2,0,0,BB,USA,"Online TA",TA/TO,0,0,0,D,D,1,"No Deposit",9,NULL,0,Transient,118.15,0,1,Canceled,12/01/2019,0.3,12.99
"City Hotel",1,133,2019,May,22,27,2,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,118.15,0,0,Canceled,15/01/2019,0.3,12.99
"City Hotel",1,144,2019,May,22,27,2,2,2,2,0,BB,USA,"Online TA",TA/TO,0,0,0,F,F,1,"No Deposit",9,NULL,0,Transient,177.65,0,1,Canceled,12/01/2019,0.3,12.99
"City Hotel",1,44,2019,May,22,27,2,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,1,"No Deposit",NULL,NULL,0,Transient,135.4,0,0,Canceled,23/05/2019,0.15,12.99
"City Hotel",1,61,2019,May,22,28,0,1,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,140.4,0,0,Canceled,28/03/2019,0.3,12.99
"City Hotel",1,135,2019,May,22,28,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,"Non Refund",1,NULL,0,Transient,96,0,0,Canceled,09/02/2019,0.1,17.99
"City Hotel",1,51,2019,May,22,28,1,1,2,0,0,BB,CHN,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,126.36,0,0,Canceled,20/04/2019,0.3,12.99
"City Hotel",1,153,2019,May,22,28,2,1,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,121.5,0,1,Canceled,01/03/2019,0.3,12.99
"City Hotel",1,107,2019,May,22,28,2,2,1,0,0,BB,BRA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,127.93,0,0,Canceled,12/02/2019,0.3,12.99
"City Hotel",1,52,2019,May,22,28,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",8,NULL,0,Transient,140.4,0,0,Canceled,16/04/2019,0.3,12.99
"City Hotel",1,8,2019,May,22,28,2,2,1,0,0,BB,BRA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,130.48,0,0,Canceled,21/05/2019,0.3,12.99
"City Hotel",1,2,2019,May,22,28,2,3,2,0,0,BB,ITA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,113.05,0,0,Canceled,27/05/2019,0.3,12.99
"City Hotel",1,57,2019,May,22,28,2,5,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,140.4,0,1,Canceled,28/05/2019,0.3,12.99
"City Hotel",1,16,2019,May,23,28,1,0,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,111,0,0,Canceled,13/05/2019,0.3,12.99
"City Hotel",1,95,2019,May,23,28,2,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,65,0,0,Canceled,25/05/2019,0.1,12.99
"City Hotel",1,15,2019,May,23,28,2,0,2,0,0,BB,BEL,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,111,0,0,Canceled,14/05/2019,0.3,12.99
"City Hotel",1,48,2019,May,23,28,2,0,2,0,0,BB,KOR,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,159.3,0,0,Canceled,15/04/2019,0.3,12.99
"City Hotel",1,48,2019,May,23,28,2,0,2,0,0,BB,KOR,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,121.5,0,0,Canceled,15/04/2019,0.3,12.99
"City Hotel",1,205,2019,May,23,28,2,1,3,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,1,"Non Refund",26,NULL,0,Transient,125,0,0,Canceled,19/01/2019,0.3,12.99
"City Hotel",1,107,2019,May,23,28,2,1,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",85,NULL,0,Transient-Party,80.75,0,1,Canceled,18/02/2019,0.3,12.99
"City Hotel",1,205,2019,May,23,28,2,1,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"Non Refund",26,NULL,0,Transient,90,0,0,Canceled,19/01/2019,0.3,12.99
"City Hotel",1,148,2019,May,23,28,2,1,2,0,0,BB,ITA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,114.3,0,0,Canceled,26/02/2019,0.3,12.99
"City Hotel",1,202,2019,May,23,28,2,1,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"Non Refund",26,NULL,0,Transient,90,0,0,Canceled,19/01/2019,0.3,12.99
"City Hotel",1,16,2019,May,23,28,2,1,2,0,0,BB,CHN,Direct,Direct,0,0,0,A,A,0,"No Deposit",14,NULL,0,Transient,112.33,0,1,Canceled,25/05/2019,0.1,12.99
"City Hotel",1,30,2019,May,23,28,2,1,1,0,0,BB,CHN,Direct,Direct,0,0,0,A,A,0,"No Deposit",14,NULL,0,Transient,129.9,0,0,Canceled,07/05/2019,0.1,12.99
"City Hotel",1,89,2019,May,23,28,2,1,2,0,0,SC,FRA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,116.1,0,0,Canceled,06/03/2019,0.3,35
"City Hotel",1,72,2019,May,23,28,2,2,2,0,0,SC,GBR,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,109.65,0,0,Canceled,10/04/2019,0.3,35
"City Hotel",1,21,2019,May,23,28,2,2,3,0,0,BB,ITA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,130.9,0,0,Canceled,22/05/2019,0.3,12.99
"City Hotel",1,27,2019,May,23,28,2,2,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",42,NULL,0,Transient,80.75,0,1,Canceled,05/05/2019,0.3,12.99
"City Hotel",1,5,2019,May,23,28,2,2,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,117.73,0,0,Canceled,26/05/2019,0.3,12.99
"City Hotel",1,76,2019,May,23,28,2,2,3,0,0,BB,ITA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,150.45,0,0,Canceled,08/05/2019,0.3,12.99
"City Hotel",1,18,2019,May,23,28,2,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,98.6,0,0,Canceled,23/05/2019,0.3,12.99
"City Hotel",1,15,2019,May,23,28,2,5,2,0,0,HB,GBR,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,216.86,0,0,Canceled,14/05/2019,0.3,17.99
"City Hotel",1,115,2019,May,23,28,2,4,2,0,0,BB,DEU,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,132.6,0,1,Canceled,09/05/2019,0.3,12.99
"City Hotel",1,56,2019,May,23,30,1,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient-Party,120,0,0,Canceled,02/05/2019,0.1,12.99
"City Hotel",1,56,2019,May,23,30,1,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient-Party,120,0,0,Canceled,27/05/2019,0.1,12.99
"City Hotel",1,35,2019,May,23,30,1,0,1,0,0,SC,CHE,Direct,Direct,0,0,0,A,A,0,"No Deposit",14,NULL,0,Transient,159,0,0,Canceled,30/05/2019,0.1,35
"City Hotel",1,14,2019,May,23,30,1,0,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,94.35,0,0,Canceled,16/05/2019,0.3,12.99
"City Hotel",1,38,2019,May,23,30,1,1,2,1,0,BB,BRA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,170.1,0,0,Canceled,16/05/2019,0.3,12.99
"City Hotel",1,12,2019,May,23,30,1,2,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",7,NULL,0,Transient,97.02,0,0,Canceled,18/05/2019,0.3,12.99
"City Hotel",1,17,2019,May,23,30,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",7,NULL,0,Transient,102.15,0,0,Canceled,18/05/2019,0.3,12.99
"City Hotel",1,12,2019,May,23,30,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",7,NULL,0,Transient,112.42,0,0,Canceled,27/05/2019,0.3,12.99
"City Hotel",1,25,2019,May,23,30,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,123,0,0,Canceled,18/05/2019,0.3,12.99
"City Hotel",1,12,2019,May,23,30,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",7,NULL,0,Transient,100.87,0,0,Canceled,18/05/2019,0.3,12.99
"City Hotel",1,146,2019,May,23,30,1,2,2,0,0,SC,FRA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,94.8,0,1,Canceled,09/03/2019,0.3,35
"City Hotel",1,12,2019,May,23,30,1,2,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",7,NULL,0,Transient,112.42,0,0,Canceled,27/05/2019,0.3,12.99
"City Hotel",1,17,2019,May,23,30,1,2,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",7,NULL,0,Transient,102.15,0,0,Canceled,18/05/2019,0.3,12.99
"City Hotel",1,47,2019,May,23,30,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",NULL,179,0,Transient,89,0,0,Canceled,02/05/2019,0.15,12.99
"City Hotel",1,11,2019,May,23,30,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",NULL,253,0,Transient,121,0,0,Canceled,26/05/2019,0.15,12.99
"City Hotel",1,141,2019,May,23,30,1,4,2,0,0,BB,BRA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,99.96,0,0,Canceled,10/04/2019,0.3,12.99
"City Hotel",1,15,2019,May,23,30,2,5,2,0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,"No Deposit",14,NULL,0,Transient,115.84,0,0,Canceled,16/05/2019,0.1,12.99
"City Hotel",1,15,2019,May,23,30,2,5,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,128.84,0,0,Canceled,15/05/2019,0.3,12.99
"City Hotel",1,57,2019,May,23,31,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient-Party,120,0,0,Canceled,27/05/2019,0.1,12.99
"City Hotel",1,9,2019,May,23,31,0,1,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,111.35,0,0,Canceled,24/05/2019,0.3,12.99
"City Hotel",1,57,2019,May,23,31,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient-Party,120,0,0,Canceled,02/05/2019,0.1,12.99
"City Hotel",1,11,2019,May,23,31,0,2,2,0,0,SC,ITA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,119,0,1,Canceled,25/05/2019,0.3,35
"City Hotel",1,73,2019,May,23,31,0,2,2,0,0,SC,CHN,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,116.1,0,0,Canceled,24/03/2019,0.3,35
"City Hotel",1,44,2019,May,23,31,0,2,2,0,0,SC,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,93.6,0,0,Canceled,11/05/2019,0.3,35
"City Hotel",1,11,2019,May,23,31,0,2,2,0,0,SC,ITA,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",9,NULL,0,Transient,119,0,1,Canceled,25/05/2019,0.3,35
"City Hotel",1,53,2019,May,23,31,0,2,2,0,0,SC,CHN,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,116.1,0,0,Canceled,24/04/2019,0.3,35
"City Hotel",1,124,2019,May,23,31,0,3,2,1,0,BB,ITA,"Online TA",TA/TO,0,0,0,F,F,1,"No Deposit",9,NULL,0,Transient,198.9,0,0,Canceled,07/02/2019,0.3,12.99
"City Hotel",1,113,2019,May,23,31,0,3,1,0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,A,0,"Non Refund",NULL,202,0,Transient,100,0,0,Canceled,11/04/2019,0.15,12.99
"City Hotel",1,6,2019,May,23,31,0,3,1,0,0,BB,NLD,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,125,0,0,Canceled,27/05/2019,0.3,12.99
"City Hotel",1,12,2019,May,23,31,0,3,2,0,0,BB,DNK,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,111.35,0,0,Canceled,19/05/2019,0.3,12.99
"City Hotel",1,15,2019,May,23,31,0,3,2,0,0,SC,GBR,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,109,0,0,Canceled,21/05/2019,0.3,35
"City Hotel",1,124,2019,May,23,31,0,3,2,1,0,BB,ITA,"Online TA",TA/TO,0,0,0,A,A,2,"No Deposit",9,NULL,0,Transient,143.1,0,1,Canceled,07/02/2019,0.3,12.99
"City Hotel",1,21,2019,May,23,31,0,3,2,1,0,BB,NIC,"Online TA",TA/TO,0,0,0,A,A,2,"No Deposit",9,NULL,0,Transient,139,0,0,Canceled,17/05/2019,0.3,12.99
"City Hotel",1,18,2019,May,23,31,0,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",15,NULL,0,Transient,112.8,0,0,Canceled,20/05/2019,0.3,12.99
"City Hotel",1,25,2019,May,23,31,0,4,2,0,0,BB,ITA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,146.11,0,0,Canceled,13/05/2019,0.3,12.99
"City Hotel",1,76,2019,May,23,31,0,5,2,1,0,BB,IND,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,135.15,0,0,Canceled,30/04/2019,0.3,12.99
"City Hotel",1,2,2019,June,23,1,0,1,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",83,NULL,0,Transient,100,0,0,Canceled,30/05/2019,0.3,12.99
"City Hotel",1,60,2019,June,23,1,0,1,2,0,0,SC,FRA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,116.1,0,0,Canceled,27/05/2019,0.3,35
"City Hotel",1,31,2019,June,23,1,0,1,2,0,0,SC,RUS,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,89.1,0,0,Canceled,08/05/2019,0.3,35
"City Hotel",1,23,2019,June,23,1,0,2,3,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,159,0,0,Canceled,11/05/2019,0.3,12.99
"City Hotel",1,148,2019,June,23,1,0,2,2,0,0,BB,CHE,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,115.2,0,1,Canceled,18/05/2019,0.3,12.99
"City Hotel",1,21,2019,June,23,1,0,2,3,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,157,0,0,Canceled,23/05/2019,0.3,12.99
"City Hotel",1,147,2019,June,23,1,0,3,2,0,0,BB,IRL,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,106.2,0,0,Canceled,19/01/2019,0.3,12.99
"City Hotel",1,58,2019,June,23,1,0,3,1,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,140.4,0,0,Canceled,05/04/2019,0.3,12.99
"City Hotel",1,77,2019,June,23,1,0,3,2,0,0,SC,AUS,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,116.1,0,0,Canceled,06/05/2019,0.3,35
"City Hotel",1,58,2019,June,23,1,0,3,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,140.4,0,0,Canceled,05/04/2019,0.3,12.99
"City Hotel",1,92,2019,June,23,1,0,3,2,0,0,BB,ITA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,140.4,0,0,Canceled,19/03/2019,0.3,12.99
"City Hotel",1,101,2019,June,23,1,0,4,2,0,0,BB,ITA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,132.6,0,0,Canceled,17/05/2019,0.3,12.99
"City Hotel",1,146,2019,June,23,1,0,4,2,0,0,BB,DEU,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,100.3,0,0,Canceled,13/01/2019,0.3,12.99
"City Hotel",1,61,2019,June,23,1,0,4,3,0,0,BB,ITA,"Online TA",TA/TO,0,0,0,D,D,4,"No Deposit",9,NULL,0,Transient,159.3,0,1,Canceled,13/04/2019,0.3,12.99
"City Hotel",1,112,2019,June,23,1,0,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",8,NULL,0,Transient,132.6,0,0,Canceled,21/05/2019,0.3,12.99
"City Hotel",1,101,2019,June,23,1,0,4,2,2,0,BB,ITA,"Online TA",TA/TO,0,0,0,F,F,0,"No Deposit",9,NULL,0,Transient,187.85,0,0,Canceled,04/03/2019,0.3,12.99
"City Hotel",1,71,2019,June,23,1,1,4,3,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",22,NULL,0,Transient,115.6,0,0,Canceled,22/03/2019,0.3,12.99
"City Hotel",1,330,2019,June,23,2,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"Non Refund",1,NULL,0,Transient,59,0,0,Canceled,21/10/2018,0.1,12.99
"City Hotel",1,85,2019,June,23,2,0,1,2,0,0,BB,BRA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,140.4,0,0,Canceled,21/03/2019,0.3,12.99
"City Hotel",1,11,2019,June,23,2,0,1,2,0,0,BB,CHE,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,111.35,0,0,Canceled,22/05/2019,0.3,12.99
"City Hotel",1,20,2019,June,23,2,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,121,0,0,Canceled,21/05/2019,0.3,12.99
"City Hotel",1,30,2019,June,23,2,0,2,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"Non Refund",235,NULL,0,Transient,140,0,0,Canceled,03/05/2019,0.3,12.99
"City Hotel",1,330,2019,June,23,2,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"Non Refund",1,NULL,0,Transient,62,0,0,Canceled,21/10/2018,0.1,12.99
"City Hotel",1,55,2019,June,23,2,0,2,3,0,0,BB,RUS,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,159.3,0,0,Canceled,22/04/2019,0.3,12.99
"City Hotel",1,62,2019,June,23,2,0,2,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"Non Refund",235,NULL,32,Transient,140,0,0,Canceled,03/05/2019,0.3,12.99
"City Hotel",1,120,2019,June,23,2,0,3,3,0,0,BB,ITA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,159.3,0,1,Canceled,01/03/2019,0.3,12.99
"City Hotel",1,147,2019,June,23,2,0,3,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",118,NULL,0,Transient,95,0,0,Canceled,20/05/2019,0.3,12.99
"City Hotel",1,130,2019,June,23,2,0,3,2,0,0,SC,DEU,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,116.1,0,0,Canceled,24/01/2019,0.3,35
"City Hotel",1,188,2019,June,23,2,0,3,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,1,"No Deposit",118,NULL,0,Transient,80.75,0,0,Canceled,20/05/2019,0.3,12.99
"City Hotel",1,118,2019,June,23,2,0,3,3,0,0,BB,BEL,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,159.3,0,0,Canceled,13/04/2019,0.3,12.99
"City Hotel",1,22,2019,June,23,2,0,3,2,0,0,BB,ITA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,149.33,0,0,Canceled,19/05/2019,0.3,12.99
"City Hotel",1,147,2019,June,23,2,0,3,3,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",118,NULL,0,Transient,124,0,1,Canceled,22/03/2019,0.3,12.99
"City Hotel",1,112,2019,June,23,2,0,3,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",192,NULL,0,Transient-Party,120,0,0,Canceled,27/05/2019,0.3,12.99
"City Hotel",1,130,2019,June,23,2,0,3,3,0,0,BB,CHE,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,159.3,0,0,Canceled,25/01/2019,0.3,12.99
"City Hotel",1,145,2019,June,23,2,0,3,1,0,0,BB,ITA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,95.4,0,0,Canceled,10/02/2019,0.3,12.99
"City Hotel",1,129,2019,June,23,2,0,3,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,126.9,0,0,Canceled,25/05/2019,0.3,12.99
"City Hotel",1,98,2019,June,23,2,0,3,2,2,0,BB,ITA,"Online TA",TA/TO,0,0,0,F,F,0,"No Deposit",9,NULL,0,Transient,198.9,0,0,Canceled,25/02/2019,0.3,12.99
"City Hotel",1,114,2019,June,23,2,0,3,2,0,0,BB,BEL,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,140.4,0,0,Canceled,13/04/2019,0.3,12.99
"City Hotel",1,118,2019,June,23,2,0,3,2,0,0,SC,BEL,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,116.1,0,0,Canceled,13/04/2019,0.3,35
"City Hotel",1,13,2019,June,23,2,0,3,2,0,0,BB,DNK,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,152.67,0,0,Canceled,29/05/2019,0.3,12.99
"City Hotel",1,150,2019,June,23,2,0,3,2,0,0,BB,ITA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,106.2,0,1,Canceled,10/01/2019,0.3,12.99
"City Hotel",1,5,2019,June,23,2,0,3,2,0,0,BB,SWE,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,137.67,0,0,Canceled,29/05/2019,0.3,12.99
